"ProductCode","ProductName","ProductVersion","OpSystemCode","MfgCode","Language","ApplicationType"
2613,"Pocket PC 2002 SDK","January 2003","WIN","Microsoft","English","Unknown"
2614,"Windows SDK for Smartphone 2002","January 2003","WIN","Microsoft","English","Software Development"
2615,".NET Framework","SP2 Jan 2003","WIN","Microsoft","English, French, German, Italian, Japanese, Korean, Spanish, Chinese-Simplified, Chinese-Traditional","Unknown"
2616,"Visual SourceSafe Final Beta","6.0d  Jan 2003","WIN","Microsoft","English","Unknown"
2617,"Visual Studio .NET 2003 Enterprise Architect Final Beta","January 2003","WIN","Microsoft","English","Visual Development"
2618,"Visual Studio .NET 2003 Prerequistes Final Beta","Janaury 2003","WIN","Microsoft","English","Visual Development"
2618,"Visual Studio .NET 2003 Prerequistes Final Beta","Janaury 2003","WIN2000","Microsoft","English","Visual Development"
2618,"Visual Studio .NET 2003 Prerequistes Final Beta","Janaury 2003","WINNT","Microsoft","English","Visual Development"
2619,"Applications, Platforms","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Hong Kong SAR, Thai","Unknown"
2620,"Internet Explorer","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Hong Kong SAR","Web Browser"
2621,"Windows 98","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Hong Kong SAR","Operating System"
2622,"Windows Me","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Hong Kong SAR","Operating System"
2623,"Windows 2000","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Hong Kong SAR","Operating System"
2624,"Windows XP","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Hong Kong SAR","Operating System"
2625,"Visio 2002 Professional","SR1 Aug 2002","WIN","Microsoft","Korean, Chinese-Simplified","Visual Development"
2626,"Windows ME","August 2002","WIN","Microsoft","Thai","Operating System"
2627,"Windows 98","August 2002","WIN","Microsoft","Thai","Operating System"
2628,"Visio for Enterprise Architects 2003 Final Beta","January 2003","WIN","Microsoft","English","Visual Development"
2629,"MSDN Library for Visual Studio .NET 2003 Final Beta","January 2003","WIN","Microsoft","English","Unknown"
2630,"Content Management Server 2002 Developer Edition","January 2003","WIN","Microsoft","English","Unknown"
2631,"BizTalk Server 2002 Developer Edition","January 2003","WIN","Microsoft","English","Unknown"
2632,"SharePoint Portal Server 2001","January 2003","WIN","Microsoft","English","Unknown"
2633,"Applications, Platforms","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional, Thai","Unknown"
2634,"Internet Explorer","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional","Web Browser"
2635,"Windows 98","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional","Operating System"
2636,"Windows Me","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional","Operating System"
2637,"Windows 2000","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional","Operating System"
2638,"Windows XP","August 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional","Operating System"
2639,"Visio 2002 Professional","SR1 August 2002","WIN","Microsoft","Korean, Chinese-Simplified,Chinese-Traditional","Visual Development"
2640,"Windows Me","August 2002","WIN","Microsoft","Thai","Operating System"
2641,"Windows 98","August 2002","WIN","Microsoft","Thai","Operating System"
2642,"PowerChute Pro","1.1.0","WIN","APC","English","Utility"
2643,"SuperScript","4200N","WIN","NEC","English","Unknown"
2643,"SuperScript","4200N","WIN9X","NEC","English","Unknown"
2643,"SuperScript","4200N","WINNT4.0","NEC","English","Unknown"
2643,"SuperScript","4200N","Win31x","NEC","English","Unknown"
2644,"HP LaserJet","8000/8100","Gen","HP","English, French, German, Italian, Portuguese, Spanish","Printing System"
2644,"HP LaserJet","8000/8100","Mac","HP","English, French, German, Italian, Portuguese, Spanish","Printing System"
2644,"HP LaserJet","8000/8100","WIN3X","HP","English, French, German, Italian, Portuguese, Spanish","Printing System"
2644,"HP LaserJet","8000/8100","WIN95","HP","English, French, German, Italian, Portuguese, Spanish","Printing System"
2644,"HP LaserJet","8000/8100","WINNT4.0","HP","English, French, German, Italian, Portuguese, Spanish","Printing System"
2645,"Printing System Software and Documentation","LaserJet8500","Gen","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","Mac","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","WIN","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","WIN31","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","WIN3X","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","WIN9X","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","WINNT","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","WINNT4.0","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2645,"Printing System Software and Documentation","LaserJet8500","os2","HP","Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, Swedish","Documentation"
2646,"HP LaserJet Color Productivity Kit","4500/8500","WIN","HP","English, French, German, Italian, Spanish","Printing System"
2646,"HP LaserJet Color Productivity Kit","4500/8500","WIN95","HP","English, French, German, Italian, Spanish","Printing System"
2646,"HP LaserJet Color Productivity Kit","4500/8500","WINNT4.0","HP","English, French, German, Italian, Spanish","Printing System"
2647,"Microcosm","N/A","DOS","Psygnosis","English","Game,Videogame"
2648,"MSDN Disc 1836","October 2002","WIN","Microsoft","Japanese","MSDN Library -w- Operating Systems"
2649,"Windows .NET Server RC1","October 2002","WIN","Microsoft","Japanese","Unknown"
2650,"Exchange 2000 Server versions","October 2002","WIN","Microsoft","Japanese","Unknown"
2651,"SQL Server Versions","October 2002","WIN","Microsoft","Japanese","Database Management System"
2652,"Commerce Server 2000 Developer Edition","October 2002","WIN","Microsoft","Japanese","Unknown"
2653,"Host Integration Server","2000 Oct 2002","WIN","Microsoft","Japanese","Unknown"
2654,"Visual Studio 6.0 Enterprise Edition","October 2002","WIN","Microsoft","Japanese","Visual Development"
2655,"Office XP Developer","October 2002","WIN","Microsoft","Japanese","Suite"
2656,"eMbedded Visual C++ 4.0","October 2002","WIN","Microsoft","Japanese","Programming Language"
2657,"Developer Tools, Servers","July 2002","WIN","Microsoft","French, German, Italian, Spanish","Unknown"
2658,"Exchange 2000 Enterprise Server","July 2002","WIN","Microsoft","French, German, Italian, Spanish","Unknown"
2659,"Exchange 2000 Conferencing Server","July 2002","WIN","Microsoft","French, German, Italian, Spanish","Unknown"
2660,"SQL Server","2000 July2002","WIN","Microsoft","French, German, Italian, Spanish","Database Management System"
2661,"Visual Studio Enterprise Edition","6.0 July 2002","WIN","Microsoft","French, German, Italian, Spanish","Visual Development"
2662,"Developer Tools, Servers","July 2002","WIN","Microsoft","English","Unknown"
2663,"Exchange 2000 Enterprise Server","July 2002","WIN","Microsoft","English","Unknown"
2664,"Exchange 2000 Conferencing Server","July 2002","WIN","Microsoft","English","Unknown"
2665,"Commerce Server","2002 July 2002","WIN","Microsoft","English","Unknown"
2666,"Host Integration Server","2000 July 2002","WIN","Microsoft","English","Unknown"
2667,"SQL Server","2000 July 2002","WIN","Microsoft","English","Database Management System"
2668,"Visual Studio Enterprise Edition","6.0 July 2002","WIN","Microsoft","English","Visual Development"
2669,"Windows CE .NET Evaluation Software","July 2002","WIN","Microsoft","English","Unknown"
2670,"Developer Tools, Servers","July 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional","Unknown"
2671,"Visual Studio Enterprise Edition","6.0 July 2002","WIN","Microsoft","Korean","Visual Development"
2672,"Visual Basic Enterprise Edition","6.0 July 2002","WIN","Microsoft","Chinese-Simplified, Chinese-Traditional","Programming Language"
2673,"Visual FoxPro","6.0 July 2002","WIN","Microsoft","Chinese-Simplified, Chinese-Traditional","Visual Development"
2674,"SQL Server","2000 July 2002","WIN","Microsoft","Korean, Chinese-Simplified, Chinese-Traditional","Database Management System"
2675,"MSDN Disc 1226","July 2002","WIN","Microsoft","Japanese","MSDN Library"
2676,"Exchange 2000 Enterprise Server","July 2002","WIN","Microsoft","Japanese","Unknown"
2677,"Exchange 2000 Conferencing Server","July 2002","WIN","Microsoft","Japanese","Unknown"
2678,"Commerce Server","2000 July 2002","WIN","Microsoft","Japanese","Unknown"
2679,"SQL Server","2000 July 2002","WIN","Microsoft","Japanese","Database Management System"
2680,"Visual Studio Enterprise Edition","6.0","WIN","Microsoft","Japanese","Visual Development"
2681,"MSDE for Visual Studio","6.0 July 2002","WIN","Microsoft","Japanese","Unknown"
2682,"MSDN Subscriptions Library","October 2002","WIN","Microsoft","English","Unknown"
2682,"MSDN Subscriptions Library","October 2002","WINNT","Microsoft","English","Unknown"
2683,"MSDN Subscriptions Library","October 2001","WIN","Microsoft","English","Unknown"
2684,"Developer Tools","November 2002","WIN","Microsoft","Chinese-Traditional","Unknown"
2685,"Visual Studio .NET Enterprise Architect","2002 Nov. 2002","WIN","Microsoft","Chinese-Traditional","Visual Development"
2686,"Visual Studio .NET","November 2002","WIN","Microsoft","Chinese-Traditional","Visual Development"
2687,"Developer Tools","November 2002","WIN","Microsoft","French","Unknown"
2688,"Visual Studio .NET Enterprise Architect","2002 Nov. 2002","WIN","Microsoft","French","Visual Development"
2689,"Visual Studio .NET","November 2002","WIN","Microsoft","French","Visual Development"
2690,"Developer Tools","November 2002","WIN","Microsoft","German","Unknown"
2691,"Visual Studio .NET Enterprise Architect","2002 Nov. 2002","WIN","Microsoft","German","Visual Development"
2692,"Visual Studio .NET","November 2002","WIN","Microsoft","German","Visual Development"
2693,"Developer Tools","November 2002","WIN","Microsoft","Italian","Unknown"
2694,"Visual Studio .NET Enterprise Architect","2002 Nov. 2002","WIN","Microsoft","Italian","Visual Development"
2695,"Visual Studio .NET","November 2002","WIN","Microsoft","Italian","Visual Development"
2696,"Developer Tools","November 2002","WIN","Microsoft","Spanish","Unknown"
2697,"Visual Studio .NET Enterprise Architect","2002 Nov. 2002","WIN","Microsoft","Spanish","Visual Development"
2698,"Visual Studio .NET","November 2002","WIN","Microsoft","Spanish","Visual Development"
2699,"Developer Tools","November 2002","WIN","Microsoft","Chinese-Simplified","Unknown"
2700,"Visual Studio .NET Enterprise Architect","2002 Nov. 2002","WIN","Microsoft","Chinese-Simplified","Visual Development"
2701,"Visual Studio .NET","November 2002","WIN","Microsoft","Chinese-Simplified","Visual Development"
2702,"Windows Component Update for Visual Studio .NET","November 2002","WIN","Microsoft","Chinese-Simplified","Unknown"
2702,"Windows Component Update for Visual Studio .NET","November 2002","WIN2000","Microsoft","Chinese-Simplified","Unknown"
2702,"Windows Component Update for Visual Studio .NET","November 2002","WIN98","Microsoft","Chinese-Simplified","Unknown"
2703,"Visio for Enterprise Architects","November 2002","WIN","Microsoft","Chinese-Simplified","Visual Development"
2704,"Platforms, SDK/DDK","November 2002","WIN","Microsoft","English, Multilanguage","Unknown"
2705,"Windows XP","SP1 Nov. 2002","WIN","Microsoft","English, Multilanguage","Operating System"
2706,"Windows XP Tablet PC Edition","November 2002","WIN","Microsoft","English, Multilanguage","Operating System"
2707,".NET Framework","SP2 Nov. 2002","WIN","Microsoft","English, Multilanguage","Unknown"
2708,"Windows Customer Support Diagnostics","November 2002","WIN","Microsoft","English, Multilanguage","Unknown"
2709,"Windows Hardware Compatibility Test Kit","11.0 Nov. 2002","WIN","Microsoft","English, Multilanguage","Unknown"
2710,"Office XP","SP 2 Nov. 2002","WIN","Microsoft","English, Multilanguage","Suite"
2711,"Platforms, SDK/DDK","November 2002","WIN","Microsoft","English, French, German, Italian, Japanese, Korean, Spanish, Chinese-Simplified, Chinese-Traditional","Unknown"
2711,"Platforms, SDK/DDK","November 2002","WIN2000","Microsoft","English, French, German, Italian, Japanese, Korean, Spanish, Chinese-Simplified, Chinese-Traditional","Unknown"
2712,"Windows 2000","SP3","WIN","Microsoft","English, French, German, Italian, Japanese, Korean, Spanish, Chinese-Simplified, Chinese-Traditional","Operating System"
2713,".NET Framework SDK","November 2002","WIN","Microsoft","English, French, German, Italian, Japanese, Korean, Spanish, Chinese-Simplified, Chinese-Traditional","Software Development"
2714,"SDK/DDK, Servers - Special Release","March 2002","WIN","Microsoft","English","Unknown"
2715,".NET Framework SDK","March 2002","WIN","Microsoft","English","Software Development"
2716,"Exchange Server 2000","SP2 March 2002","WIN","Microsoft","English","Unknown"
2717,"Exchange 2000 Conferencing Server","SP2 March 2002","WIN","Microsoft","English","Unknown"
2718,"BizTalk Sefver 2002 Developer Edition","March 2002","WIN","Microsoft","English","Unknown"
2719,"SQL Server 2000","SP2 March 2002","WIN","Microsoft","English","Database Management System"
2720,"SQL Server 2000 Desktop Engine","SP2 March 2002","WIN","Microsoft","English","Database Management System"
2721,"Applications, Developer Tools - Special Release","March 2002","WIN","Microsoft","English","Unknown"
2722,"Visual Studio .NET Enterprise Architect","2002 March 2002","WIN","Microsoft","English","Visual Development"
2723,"Visio for Enterprise Architects","March 2002","WIN","Microsoft","English","Visual Development"
2724,"Visual Studio .NET","March 2002","WIN","Microsoft","English","Visual Development"
2725,"Visual SourceSafe","March 2002","WIN","Microsoft","English","Unknown"
2726,"SDK/DDK, Servers - Special Release","March 2002","WIN","Microsoft","Japanese","Unknown"
2727,".NET Framework SDK","March 2002","WIN","Microsoft","Japanese","Software Development"
2728,"Exchange Server 2000","SP2 March 2002","WIN","Microsoft","Japanese","Unknown"
2729,"Exchange 2000 Conferencing Server","SP2 March 2002","WIN","Microsoft","Japanese","Unknown"
2730,"BizTalk Server Developer Edition","2002 March 2002","WIN","Microsoft","Japanese","Unknown"
2731,"SQL Server 2000","SP2 March 2002","WIN","Microsoft","Japanese","Database Management System"
2732,"SQL Server 2000 Desktop Engine","SP2 March 2002","WIN","Microsoft","Japanese","Database Management System"
2733,"Developer Tools - Special Release","March 2002","WIN","Microsoft","Japanese","Unknown"
2734,"Visual Studio .NET Enterprise Architect","2002 March 2002","WIN","Microsoft","Japanese","Visual Development"
2735,"Visual Studio .NET","March 2002","WIN","Microsoft","Japanese","Visual Development"
2736,"Visual SourceSafe","6.0C March 2002","WIN","Microsoft","Japanese","Unknown"
